12/15/20|00:00|000040302|MONCTON|-4|NO2|PPB|2|Environment Canada
12/15/20|00:00|000040302|MONCTON|-4|OZONE|PPB|17|Environment Canada
12/15/20|00:00|000040302|MONCTON|-4|PM2.5|UG/M3|6|Environment Canada
12/15/20|00:00|000040901|ST ANDREWS|-4|OZONE|PPB|18|Environment Canada
12/15/20|00:00|000040901|ST ANDREWS|-4|PM2.5|UG/M3|4|Environment Canada
12/15/20|00:00|000041302|BATHURST|-4|NO2|PPB|0|Environment Canada
12/15/20|00:00|000041302|BATHURST|-4|OZONE|PPB|22|Environment Canada
12/15/20|00:00|000041302|BATHURST|-4|PM2.5|UG/M3|3|Environment Canada
12/15/20|00:00|000041501|EDMUNDSTON QUEEN ST.|-4|PM2.5|UG/M3|6|Environment Canada
12/15/20|00:00|000050113|Laval - Chomedey|-5|OZONE|PPB|16|Canada-Quebec1
12/15/20|00:00|000050119|Longueuil|-5|OZONE|PPB|15|Canada-Quebec1
12/15/20|00:00|000050204|Gatineau - Hull|-5|OZONE|PPB|25|Canada-Quebec1
12/15/20|00:00|000050308|Québec - Vieux-Limoi|-5|OZONE|PPB|20|Canada-Quebec1
12/15/20|00:00|000050311|Québec - École Les P|-5|NO2|PPB|6|Canada-Quebec1
12/15/20|00:00|000050311|Québec - École Les P|-5|OZONE|PPB|20|Canada-Quebec1
12/15/20|00:00|000050311|Québec - École Les P|-5|PM2.5|UG/M3|13.9|Canada-Quebec1
12/15/20|00:00|000050404|Sherbrooke - Parc Ca|-5|OZONE|PPB|24|Canada-Quebec1
12/15/20|00:00|000050604|Rouyn-Noranda - Parc|-5|OZONE|PPB|25|Canada-Quebec1
12/15/20|00:00|000051501|Saint-Zéphirin-de-Co|-5|OZONE|PPB|16|Canada-Quebec1
12/15/20|00:00|000051501|Saint-Zéphirin-de-Co|-5|PM2.5|UG/M3|8.4|Canada-Quebec1
12/15/20|00:00|000052001|Charette|-5|OZONE|PPB|17|Canada-Quebec1
12/15/20|00:00|000052201|Saint-Simon|-5|OZONE|PPB|12|Canada-Quebec1
12/15/20|00:00|000052301|Saint-Faustin-Lac-Ca|-5|OZONE|PPB|28|Canada-Quebec1
12/15/20|00:00|000052301|Saint-Faustin-Lac-Ca|-5|PM2.5|UG/M3|4.5|Canada-Quebec1
12/15/20|00:00|000052401|Parc de la Gatineau |-5|OZONE|PPB|27|Canada-Quebec1
12/15/20|00:00|000053201|Rés. Faun. Ashuapmus|-5|OZONE|PPB|27|Canada-Quebec1
12/15/20|00:00|000053301|Deschambault|-5|OZONE|PPB|18|Canada-Quebec1
12/15/20|00:00|000053601|Notre-Dame-du-Rosair|-5|OZONE|PPB|22|Canada-Quebec1
12/15/20|00:00|000053701|Saint-Hilaire-de-Dor|-5|OZONE|PPB|25|Canada-Quebec1
12/15/20|00:00|000053801|Tingwick|-5|OZONE|PPB|21|Canada-Quebec1
12/15/20|00:00|000053901|Lac-Édouard|-5|OZONE|PPB|19|Canada-Quebec1
12/15/20|00:00|000054201|Chapais|-5|OZONE|PPB|31|Canadian Air and Precipitation Monitoring Network
12/15/20|00:00|000054401|Saint-Anicet|-5|OZONE|PPB|20|Canada-Quebec1
12/15/20|00:00|000054703|Bécancour|-5|PM2.5|UG/M3|6|Canada-Quebec1
12/15/20|00:00|000054901|La Patrie - Ditton|-5|OZONE|PPB|23|Canada-Quebec1
12/15/20|00:00|000055001|Mont-Saint-Michel|-5|OZONE|PPB|24|Canada-Quebec1
12/15/20|00:00|000055501|Frelighsburg|-5|OZONE|PPB|19|Canadian Air and Precipitation Monitoring Network
12/15/20|00:00|000060104|Ottawa|-5|OZONE|PPB|22|Ontario Ministry of the Environment
12/15/20|00:00|000060104|Ottawa|-5|PM2.5|UG/M3|4|Ontario Ministry of the Environment
12/15/20|00:00|000060204|Windsor Downtown|-5|OZONE|PPB|24|Ontario Ministry of the Environment
12/15/20|00:00|000060204|Windsor Downtown|-5|PM2.5|UG/M3|5|Ontario Ministry of the Environment
12/15/20|00:00|000060304|Kingston|-5|OZONE|PPB|26|Ontario Ministry of the Environment
12/15/20|00:00|000060304|Kingston|-5|PM2.5|UG/M3|2|Ontario Ministry of the Environment
12/15/20|00:00|000060424|Toronto Downtown|-5|OZONE|PPB|17|Ontario Ministry of the Environment
12/15/20|00:00|000060424|Toronto Downtown|-5|PM2.5|UG/M3|5|Ontario Ministry of the Environment
12/15/20|00:00|000060512|Hamilton Downtown|-5|OZONE|PPB|22|Ontario Ministry of the Environment
12/15/20|00:00|000060512|Hamilton Downtown|-5|PM2.5|UG/M3|5|Ontario Ministry of the Environment
12/15/20|00:00|000060610|Sudbury|-5|OZONE|PPB|20|Ontario Ministry of the Environment
12/15/20|00:00|000060610|Sudbury|-5|PM2.5|UG/M3|4|Ontario Ministry of the Environment
12/15/20|00:00|000060709|Sault Ste Marie|-5|OZONE|PPB|30|Ontario Ministry of the Environment
12/15/20|00:00|000060709|Sault Ste Marie|-5|PM2.5|UG/M3|1|Ontario Ministry of the Environment
12/15/20|00:00|000060904|London|-5|OZONE|PPB|27|Ontario Ministry of the Environment
12/15/20|00:00|000060904|London|-5|PM2.5|UG/M3|4|Ontario Ministry of the Environment
12/15/20|00:00|000061009|Sarnia|-5|OZONE|PPB|23|Ontario Ministry of the Environment
12/15/20|00:00|000061009|Sarnia|-5|PM2.5|UG/M3|4|Ontario Ministry of the Environment
12/15/20|00:00|000061104|Peterborough|-5|OZONE|PPB|26|Ontario Ministry of the Environment
12/15/20|00:00|000061104|Peterborough|-5|PM2.5|UG/M3|1|Ontario Ministry of the Environment
12/15/20|00:00|000061201|Cornwall|-5|OZONE|PPB|20|Ontario Ministry of the Environment
12/15/20|00:00|000061201|Cornwall|-5|PM2.5|UG/M3|4|Ontario Ministry of the Environment
12/15/20|00:00|000061302|St. Catharines|-5|OZONE|PPB|22|Ontario Ministry of the Environment
12/15/20|00:00|000061302|St. Catharines|-5|PM2.5|UG/M3|4|Ontario Ministry of the Environment
12/15/20|00:00|000061402|Brantford|-5|OZONE|PPB|27|Ontario Ministry of the Environment
12/15/20|00:00|000061402|Brantford|-5|PM2.5|UG/M3|1|Ontario Ministry of the Environment
12/15/20|00:00|000061502|Kitchener|-5|OZONE|PPB|27|Ontario Ministry of the Environment
12/15/20|00:00|000061502|Kitchener|-5|PM2.5|UG/M3|2|Ontario Ministry of the Environment
12/15/20|00:00|000062001|North Bay|-5|OZONE|PPB|26|Ontario Ministry of the Environment
12/15/20|00:00|000062001|North Bay|-5|PM2.5|UG/M3|3|Ontario Ministry of the Environment
12/15/20|00:00|000062501|Tiverton|-5|OZONE|PPB|26|Ontario Ministry of the Environment
12/15/20|00:00|000062501|Tiverton|-5|PM2.5|UG/M3|3|Ontario Ministry of the Environment
12/15/20|00:00|000063301|Dorset|-5|OZONE|PPB|28|Ontario Ministry of the Environment
12/15/20|00:00|000063301|Dorset|-5|PM2.5|UG/M3|3|Ontario Ministry of the Environment
12/15/20|00:00|000063701|Grand Bend|-5|OZONE|PPB|32|Ontario Ministry of the Environment
12/15/20|00:00|000063701|Grand Bend|-5|PM2.5|UG/M3|4|Ontario Ministry of the Environment
12/15/20|00:00|000064001|Experimental Lakes|-6|OZONE|PPB|33|Canadian Air and Precipitation Monitoring Network
12/15/20|00:00|000064401|Egbert|-5|OZONE|PPB|27|Canadian Air and Precipitation Monitoring Network
12/15/20|00:00|000065001|Barrie|-5|OZONE|PPB|25|Ontario Ministry of the Environment
12/15/20|00:00|000065001|Barrie|-5|PM2.5|UG/M3|3|Ontario Ministry of the Environment
12/15/20|00:00|000065201|Parry Sound|-5|OZONE|PPB|27|Ontario Ministry of the Environment
12/15/20|00:00|000065201|Parry Sound|-5|PM2.5|UG/M3|1|Ontario Ministry of the Environment
12/15/20|00:00|000065301|Port Stanley|-5|OZONE|PPB|23|Ontario Ministry of the Environment
12/15/20|00:00|000065301|Port Stanley|-5|PM2.5|UG/M3|5|Ontario Ministry of the Environment
12/15/20|00:00|000065401|Belleville|-5|OZONE|PPB|24|Ontario Ministry of the Environment
12/15/20|00:00|000065401|Belleville|-5|PM2.5|UG/M3|2|Ontario Ministry of the Environment
12/15/20|00:00|000065801|Chatham|-5|OZONE|PPB|24|Ontario Ministry of the Environment
12/15/20|00:00|000065801|Chatham|-5|PM2.5|UG/M3|6|Ontario Ministry of the Environment
12/15/20|00:00|000065901|Pickle Lake|-5|OZONE|PPB|32|Canadian Air and Precipitation Monitoring Network
12/15/20|00:00|000066101|Bonner Lake|-5|OZONE|PPB|34|Canadian Air and Precipitation Monitoring Network
12/15/20|00:00|000070119|Winnipeg_Ellens|-6|OZONE|PPB|19|Manitoba Conservation Air Quality Section
12/15/20|00:00|000070119|Winnipeg_Ellens|-6|PM2.5|UG/M3|0.4|Manitoba Conservation Air Quality Section
12/15/20|00:00|000070203|Brandon|-6|OZONE|PPB|23|Manitoba Conservation Air Quality Section
12/15/20|00:00|000070203|Brandon|-6|PM10|UG/M3|0.5|Manitoba Conservation Air Quality Section
12/15/20|00:00|000070203|Brandon|-6|PM2.5|UG/M3|2.5|Manitoba Conservation Air Quality Section
12/15/20|00:00|000070301|Flin Flon|-6|PM10|UG/M3|-0.3|Manitoba Conservation Air Quality Section
12/15/20|00:00|000080110|Regina|-6|OZONE|PPB|16|Saskatchewan Environment
12/15/20|00:00|000080110|Regina|-6|PM2.5|UG/M3|5|Saskatchewan Environment
12/15/20|00:00|000080211|Saskatoon|-6|OZONE|PPB|5|Saskatchewan Environment
12/15/20|00:00|000080211|Saskatoon|-6|PM2.5|UG/M3|9|Saskatchewan Environment
12/15/20|00:00|000080402|PRINCE ALBERT|-6|OZONE|PPB|27|Saskatchewan Environment
12/15/20|00:00|000080402|PRINCE ALBERT|-6|PM2.5|UG/M3|5|Saskatchewan Environment
12/15/20|00:00|000081001|SPEEDY CREEK|-6|OZONE|PPB|21|Saskatchewan Environment
12/15/20|00:00|000081001|SPEEDY CREEK|-6|PM2.5|UG/M3|8|Saskatchewan Environment
12/15/20|00:00|000082001|Pinehouse Lake|-6|OZONE|PPB|29|Canadian Air and Precipitation Monitoring Network
12/15/20|00:00|000090120|Edmonton South|-7|CO|PPM|0.5|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090120|Edmonton South|-7|NO2|PPB|18|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090120|Edmonton South|-7|OZONE|PPB|5|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090120|Edmonton South|-7|PM2.5|UG/M3|9.6|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090120|Edmonton South|-7|SO2|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090121|Edmonton East|-7|CO|PPM|0.2|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090121|Edmonton East|-7|NO2|PPB|17|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090121|Edmonton East|-7|OZONE|PPB|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090121|Edmonton East|-7|PM2.5|UG/M3|9.8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090121|Edmonton East|-7|SO2|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090130|Edmonton Central|-7|NO2|PPB|16|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090130|Edmonton Central|-7|OZONE|PPB|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090130|Edmonton Central|-7|PM2.5|UG/M3|6.4|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090133|Edmonton Woodcroft|-7|PM2.5|UG/M3|9.3|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090222|Calgary Northwest|-7|CO|PPM|0.29|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090222|Calgary Northwest|-7|NO2|PPB|23|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090222|Calgary Northwest|-7|OZONE|PPB|9|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090222|Calgary Northwest|-7|PM2.5|UG/M3|5.1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090228|Calgary Central2|-7|CO|PPM|0.73|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090228|Calgary Central2|-7|NO2|PPB|37|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090228|Calgary Central2|-7|OZONE|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090228|Calgary Central2|-7|PM2.5|UG/M3|10.2|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090302|RED DEER RIVERSIDE D|-7|OZONE|PPB|4|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090302|RED DEER RIVERSIDE D|-7|PM2.5|UG/M3|16.4|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090402|Medicine Hat - Cresc|-7|OZONE|PPB|11|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090402|Medicine Hat - Cresc|-7|PM2.5|UG/M3|10.4|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090502|Lethbridge|-7|OZONE|PPB|25|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090502|Lethbridge|-7|PM2.5|UG/M3|0.4|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090601|Fort Saskatchewan|-7|OZONE|PPB|4|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090601|Fort Saskatchewan|-7|PM2.5|UG/M3|9.6|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090606|Bruderheim|-7|NO2|PPB|3|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090606|Bruderheim|-7|OZONE|PPB|22|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090606|Bruderheim|-7|PM2.5|UG/M3|8.5|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090606|Bruderheim|-7|SO2|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090701|Athabasca Valley|-7|OZONE|PPB|2|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090701|Athabasca Valley|-7|PM2.5|UG/M3|7.3|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090702|Patricia McInnes|-7|OZONE|PPB|12|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090702|Patricia McInnes|-7|PM2.5|UG/M3|4.4|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090801|Fort McKay|-7|OZONE|PPB|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000090801|Fort McKay|-7|PM2.5|UG/M3|7.7|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091101|Elk Island|-7|OZONE|PPB|21|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091101|Elk Island|-7|PM2.5|UG/M3|9.1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091301|Tomahawk|-7|OZONE|PPB|15|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091301|Tomahawk|-7|PM2.5|UG/M3|9.5|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091401|Violet Grove|-7|OZONE|PPB|15|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091501|Beaverlodge|-7|OZONE|PPB|20|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091501|Beaverlodge|-7|PM2.5|UG/M3|13.1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091601|Carrot Creek|-7|OZONE|PPB|19|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091701|Steeper|-7|NO2|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091701|Steeper|-7|OZONE|PPB|38|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091701|Steeper|-7|PM2.5|UG/M3|0.1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091701|Steeper|-7|SO2|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091801|Fort Chipewyan|-7|OZONE|PPB|30|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091801|Fort Chipewyan|-7|PM2.5|UG/M3|2.6|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091901|Caroline|-7|OZONE|PPB|13|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000091901|Caroline|-7|PM2.5|UG/M3|9.8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000092901|Edson|-7|NO2|PPB|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000092901|Edson|-7|OZONE|PPB|11|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094202|Wagner2|-7|NO2|PPB|5|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094202|Wagner2|-7|SO2|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094301|Cold Lake South|-7|OZONE|PPB|25|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094301|Cold Lake South|-7|PM2.5|UG/M3|5.9|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094401|St. Lina|-7|NO2|PPB|3|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094401|St. Lina|-7|OZONE|PPB|25|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094401|St. Lina|-7|PM2.5|UG/M3|8.9|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000094401|St. Lina|-7|SO2|PPB|0|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
12/15/20|00:00|000100110|Kensington Park|-8|OZONE|PPB|1|Metro Vancouver
12/15/20|00:00|000100110|Kensington Park|-8|PM2.5|UG/M3|10.1|Metro Vancouver
12/15/20|00:00|000100111|Rocky Point Park|-8|PM2.5|UG/M3|8.6|Metro Vancouver
12/15/20|00:00|000100119|Burnaby South|-8|OZONE|PPB|1|Metro Vancouver
12/15/20|00:00|000100119|Burnaby South|-8|PM2.5|UG/M3|6.5|Metro Vancouver
12/15/20|00:00|000100125|North Delta|-8|OZONE|PPB|6|Metro Vancouver
12/15/20|00:00|000100125|North Delta|-8|PM2.5|UG/M3|4.6|Metro Vancouver
12/15/20|00:00|000100127|Surrey East|-8|OZONE|PPB|13|Metro Vancouver
12/15/20|00:00|000100127|Surrey East|-8|PM2.5|UG/M3|6.5|Metro Vancouver
12/15/20|00:00|000100128|Richmond South|-8|OZONE|PPB|1|Metro Vancouver
12/15/20|00:00|000100128|Richmond South|-8|PM2.5|UG/M3|12.5|Metro Vancouver
12/15/20|00:00|000100132|Mahon Park|-8|OZONE|PPB|3|Metro Vancouver
12/15/20|00:00|000100132|Mahon Park|-8|PM2.5|UG/M3|6|Metro Vancouver
12/15/20|00:00|000100134|Vancouver Airport|-8|OZONE|PPB|2|Metro Vancouver
12/15/20|00:00|000100134|Vancouver Airport|-8|PM2.5|UG/M3|12.6|Metro Vancouver
12/15/20|00:00|000100135|Coquitlam|-8|OZONE|PPB|3|Metro Vancouver
12/15/20|00:00|000100140|Tsawwassen|-8|OZONE|PPB|24|Metro Vancouver
12/15/20|00:00|000100140|Tsawwassen|-8|PM2.5|UG/M3|7.3|Metro Vancouver
12/15/20|00:00|000100202|PRG Plaza 400|-8|NO|PPB|78.4|British Columbia Ministry of Environment
12/15/20|00:00|000100202|PRG Plaza 400|-8|NO2|PPB|25|British Columbia Ministry of Environment
12/15/20|00:00|000100202|PRG Plaza 400|-8|OZONE|PPB|1|British Columbia Ministry of Environment
12/15/20|00:00|000100202|PRG Plaza 400|-8|PM2.5|UG/M3|19.2|British Columbia Ministry of Environment
12/15/20|00:00|000100202|PRG Plaza 400|-8|SO2|PPB|2|British Columbia Ministry of Environment
12/15/20|00:00|000100304|Victoria Topaz|-8|OZONE|PPB|20|British Columbia Ministry of Environment
12/15/20|00:00|000100304|Victoria Topaz|-8|PM2.5|UG/M3|9|British Columbia Ministry of Environment
12/15/20|00:00|000100308|Colwood City Hall|-8|PM2.5|UG/M3|4|British Columbia Ministry of Environment
12/15/20|00:00|000100401|Kamloops Federal Bui|-8|PM2.5|UG/M3|10.2|British Columbia Ministry of Environment
12/15/20|00:00|000101003|Abbotsford|-8|OZONE|PPB|9|Metro Vancouver
12/15/20|00:00|000101003|Abbotsford|-8|PM2.5|UG/M3|5.8|Metro Vancouver
12/15/20|00:00|000101005|Abbotsford Airport|-8|CO|PPM|0.12|Metro Vancouver
12/15/20|00:00|000101005|Abbotsford Airport|-8|NO|PPB|0.5|Metro Vancouver
12/15/20|00:00|000101005|Abbotsford Airport|-8|NO2|PPB|4|Metro Vancouver
12/15/20|00:00|000101005|Abbotsford Airport|-8|OZONE|PPB|23|Metro Vancouver
12/15/20|00:00|000101005|Abbotsford Airport|-8|PM10|UG/M3|9.1|Metro Vancouver
12/15/20|00:00|000101005|Abbotsford Airport|-8|PM2.5|UG/M3|6.9|Metro Vancouver
12/15/20|00:00|000101005|Abbotsford Airport|-8|SO2|PPB|0|Metro Vancouver
12/15/20|00:00|000101101|Chilliwack|-8|OZONE|PPB|0|Metro Vancouver
12/15/20|00:00|000101101|Chilliwack|-8|PM2.5|UG/M3|3.8|Metro Vancouver
12/15/20|00:00|000101202|Pitt Meadows|-8|OZONE|PPB|2|Metro Vancouver
12/15/20|00:00|000101202|Pitt Meadows|-8|PM2.5|UG/M3|3.9|Metro Vancouver
12/15/20|00:00|000101301|Langley|-8|OZONE|PPB|17|Metro Vancouver
12/15/20|00:00|000101301|Langley|-8|PM2.5|UG/M3|5.1|Metro Vancouver
12/15/20|00:00|000101401|Hope|-8|OZONE|PPB|3|Metro Vancouver
